logFC	AveExpr	t	P.Value	adj.P.Val	B	GB_ACC	ID	UG_CLUSTER	DESCRIPTION	GENE_SYMBOL	display_label	deg_class
0.641444680670063	0.595096049867364	4.35940476066543	0.000572965305494144	0.128401524961238	-0.0571823330332171	AA732917	7242	Hs.521922	Zinc finger protein 707	ZNF707	ZNF707	Not_significant
1.05714438209432	1.07484949394666	4.35300846568674	0.000617164460722556	0.131805184627607	-0.115270740969216	AA453832	4275	Hs.37616	Stimulated by retinoic acid 13 homolog (mouse)	STRA13	STRA13	Not_significant
-0.551505134086847	-0.547689728617691	-4.32923824349431	0.000625909192869075	0.131805184627607	-0.132268870666603	AA071503	1720	Hs.356690	Hypothetical protein LOC728928	LOC728928	LOC728928	Not_significant
-0.408355303605462	-0.401881291798647	-4.30389196728158	0.000640168300537098	0.131805184627607	-0.156205363129085	AA232647	2469	Hs.463569	Vascular endothelial zinc finger 1	VEZF1	VEZF1	Not_significant
-0.481525008073999	-0.469697390021254	-4.30376221578482	0.000640334475042776	0.131805184627607	-0.156437192514987	AA133191	1979	Hs.146602	Ubiquinol-cytochrome c reductase, complex III subunit VII, 9.5kDa	UQCRQ	UQCRQ	Not_significant
-0.477808016976713	-0.457113007024385	-4.29921648987252	0.000646184159931689	0.131805184627607	-0.164560225068723	AA857413	7550	Hs.655579	Transcribed locus, strongly similar to XP_001056747.1 similar to 40S ribosomal protein S27-like protein [Rattus norvegicus]	NA	AA857413	Not_significant
-0.435347981842623	-0.445783733013368	-4.29860997275419	0.000646968777734795	0.131805184627607	-0.165644208741195	AA496576	1065	Hs.595173	Transcribed locus	NA	AA496576	Not_significant
-0.713827877954041	-0.68880531585144	-4.30241803762156	0.000681742298419561	0.136816521560439	-0.204121267548468	AA676268	6594	Hs.406788	RAB11 family interacting protein 4 (class II)	RAB11FIP4	RAB11FIP4	Not_significant
-0.538360248485274	-0.53410819981356	-4.27715829961367	0.000692901554153958	0.137011092605208	-0.223335330382847	AA873577	7606	Hs.409140	ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit (oligomycin sensitivity conferring protein)	ATP5O	ATP5O	Not_significant
-0.354876932914079	-0.353389028776134	-4.23395958952194	0.00073644157687181	0.142426665071083	-0.281402702486353	AA416757	3122	Hs.443831	Programmed cell death 5	PDCD5	PDCD5	Not_significant
-0.568473422635146	-0.552365519804117	-4.25044106595373	0.000741474531829228	0.142426665071083	-0.281807120999223	R85267	12703	Data not found		NA	R85267	Not_significant
-0.57624511725352	-0.566741780636511	-4.24373343162147	0.000753007954945043	0.142604858622409	-0.295299247017238	AA447768	3966	Hs.352962	Hypothetical protein LOC285086	LOC285086	LOC285086	Not_significant
0.709547045268665	0.665416144347464	4.28746475262238	0.000768772195263119	0.143568207465387	-0.302856621820746	AI219690	7948	Hs.571168	Transcribed locus	NA	AI219690	Not_significant
-0.413019730432757	-0.398994646795521	-4.19633375866083	0.000794233344074572	0.145050017634909	-0.34896151355979	AI222440	8026	Hs.594987	Transcribed locus	NA	AI222440	Not_significant
0.624822219298486	0.597012772621504	4.19380338742947	0.00079828211401036	0.145050017634909	-0.353509713491241	H85890	9327	Hs.268939	Matrin 3	MATR3	MATR3	Not_significant
-0.408147198634133	-0.408841329630988	-4.16975727856051	0.00083782392061416	0.145508836104719	-0.396760804740997	R85941	12713	Hs.248785	1-acylglycerol-3-phosphate O-acyltransferase 3	AGPAT3	AGPAT3	Not_significant
0.565349658631494	0.545233082377897	4.15323613897595	0.000866143724370966	0.145508836104719	-0.426507452818766	R44752	12168	Data not found		NA	R44752	Not_significant
-0.460202373858953	-0.45997228991404	-4.15023809351686	0.000871386499616291	0.145508836104719	-0.431908115816129	H48472	8775	Hs.508829	CDC42 small effector 2	CDC42SE2	CDC42SE2	Not_significant
-0.674006332606826	-0.621715767902349	-4.17408530560584	0.000878432997983542	0.145508836104719	-0.430733458007365	AA703125	6974	Hs.657370	Uronyl-2-sulfotransferase	UST	UST	Not_significant
0.568105902002842	0.556138627543069	4.13855002114922	0.000892136462555787	0.145508836104719	-0.45297054263295	T90462	13469	Hs.590961	Zinc finger protein 599	ZNF599	ZNF599	Not_significant
-0.409175275381894	-0.306939201370354	-4.21024893243259	0.00089218363332624	0.145508836104719	-0.439967735892249	AA013336	1228	Hs.527861	Amplified in osteosarcoma	OS9	OS9	Not_significant
-0.478889210885862	-0.512960139174689	-4.13594602491646	0.000896827530314196	0.145508836104719	-0.457664695508686	T64905	13213	Hs.643588	Paired-like homeodomain transcription factor 2	PITX2	PITX2	Not_significant
-0.48023098587652	-0.48091515401827	-4.13638766589955	0.000900402087139963	0.145508836104719	-0.460483844291379	N99243	11360	Hs.531085	T-box 2	TBX2	TBX2	Not_significant
-0.41987680011534	-0.413791805192947	-4.12338686437495	0.000919808024252381	0.145508836104719	-0.480313031611008	AA705225	7062	Hs.463300	Myosin, light chain 4, alkali; atrial, embryonic	MYL4	MYL4	Not_significant
-0.404481681540419	-0.390525848960407	-4.11501710171584	0.000935455029775425	0.145508836104719	-0.495414036396646	H82273	9287	Hs.592737	MRNA; cDNA DKFZp686G22120 (from clone DKFZp686G22120)	NA	H82273	Not_significant
-0.493112909301373	-0.436005710632648	-4.1234211644605	0.000939884300667944	0.145508836104719	-0.496313186423805	AA394127	2752	Hs.77810	Nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 4	NFATC4	NFATC4	Not_significant
-0.601165406733815	-0.584485779665407	-4.13194786019887	0.000954970070315178	0.145508836104719	-0.505499364545182	AA160507	2227	Hs.433845	Keratin 6A	KRT6A	KRT6A	Not_significant
-0.40494372470915	-0.443256379557098	-4.10133803358517	0.000961613384108392	0.145508836104719	-0.520107070596849	N52605	10357	Hs.535731	Protein phosphatase 1, regulatory (inhibitor) subunit 2	PPP1R2	PPP1R2	Not_significant
-0.540424460799438	-0.536517109513043	-4.11655571625707	0.000964569044053237	0.145508836104719	-0.517639936713446	AA496877	5742	Hs.125898	GNAS complex locus	GNAS	GNAS	Not_significant
