NGenes	Direction	PValue	FDR	geneset
5	Down	0.360663729415804	0.766613252259278	GOBP_RESPONSE_TO_IONOMYCIN
46	Down	0.361167673414314	0.767370563668925	GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING
9	Down	0.361774326099863	0.768076696548484	GOBP_PROTEIN_BRANCHED_POLYUBIQUITINATION
13	Down	0.361795603838886	0.768076696548484	GOBP_FORELIMB_MORPHOGENESIS
6	Down	0.362648021441608	0.769457084464331	GOBP_INNERVATION
9	Up	0.362959198887899	0.769457084464331	GOBP_SERTOLI_CELL_DIFFERENTIATION
6	Down	0.363000414915926	0.769457084464331	GOBP_REGULATION_OF_VITAMIN_METABOLIC_PROCESS
85	Down	0.363176439661432	0.769457084464331	GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION
22	Down	0.363186112794113	0.769457084464331	GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY
9	Down	0.36352006294206	0.769677576123239	GOBP_SPHINGOMYELIN_METABOLIC_PROCESS
92	Down	0.363586386257947	0.769677576123239	GOBP_INSULIN_SECRETION
53	Down	0.36412603775804	0.770506114913899	GOBP_NEURAL_CREST_CELL_DIFFERENTIATION
14	Down	0.364335526729924	0.770635625728699	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN
29	Down	0.364612887524784	0.770798421072566	GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION
10	Up	0.364709123997968	0.770798421072566	GOBP_POSITIVE_REGULATION_OF_ISOTYPE_SWITCHING
6	Down	0.365088515559809	0.771286591611515	GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_STORAGE
10	Down	0.36581623331251	0.772411555398273	GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION
6	Up	0.366114786499361	0.772411555398273	GOBP_MINERALOCORTICOID_BIOSYNTHETIC_PROCESS
6	Up	0.366114786499361	0.772411555398273	GOBP_MINERALOCORTICOID_METABOLIC_PROCESS
23	Up	0.366215522898084	0.772411555398273	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION
10	Down	0.366372723088656	0.772429631599086	GOBP_REGULATION_OF_PROTEIN_NEDDYLATION
139	Down	0.366649396786612	0.772666576323166	GOBP_HEART_MORPHOGENESIS
22	Down	0.366847646990618	0.772666576323166	GOBP_POSITIVE_REGULATION_OF_RNA_SPLICING
14	Down	0.366942846676635	0.772666576323166	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION
49	Down	0.367181789142535	0.772666576323166	GOBP_NEGATIVE_REGULATION_OF_MRNA_CATABOLIC_PROCESS
18	Down	0.367355489498505	0.772666576323166	GOBP_PROTEIN_DEACYLATION
5	Down	0.367488210414889	0.772666576323166	GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_OF_NOTCH_RECEPTOR_TARGET
6	Up	0.367525837342864	0.772666576323166	GOBP_ACTIVATION_OF_GTPASE_ACTIVITY
8	Down	0.368490813215217	0.774109434178233	GOBP_COMPLEMENT_ACTIVATION_LECTIN_PATHWAY
16	Down	0.36851005198325	0.774109434178233	GOBP_NEGATIVE_REGULATION_OF_LIPID_LOCALIZATION
54	Down	0.368760170892561	0.774139886939245	GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT
12	Down	0.368822466819621	0.774139886939245	GOBP_CHOLESTEROL_BIOSYNTHETIC_PROCESS_VIA_DESMOSTEROL
8	Down	0.369135398226727	0.774199444895827	GOBP_RESPONSE_TO_IMMOBILIZATION_STRESS
107	Down	0.36914878284623	0.774199444895827	GOBP_PHAGOCYTOSIS
124	Down	0.369686302632616	0.774596061235563	GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION
14	Down	0.369880116181257	0.774596061235563	GOBP_CELLULAR_DEFENSE_RESPONSE
7	Down	0.369905539149413	0.774596061235563	GOBP_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_ASSEMBLY
13	Down	0.369985545161695	0.774596061235563	GOBP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY
9	Up	0.370214670078423	0.774596061235563	GOBP_REGULATION_OF_MAST_CELL_DEGRANULATION
5	Down	0.370347049364793	0.774596061235563	GOBP_HYPOTHALAMUS_CELL_MIGRATION
5	Up	0.370381222276385	0.774596061235563	GOBP_POSITIVE_REGULATION_OF_T_HELPER_1_CELL_DIFFERENTIATION
5	Down	0.370798676228591	0.7751571682864	GOBP_POSITIVE_REGULATION_OF_PINOCYTOSIS
101	Down	0.371100756272817	0.775476731141869	GOBP_CELLULAR_RESPONSE_TO_METAL_ION
32	Down	0.371266515472885	0.775511286540428	GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE
21	Down	0.371761034155375	0.776232259745072	GOBP_REGULATION_OF_DNA_BINDING
39	Down	0.372630964656587	0.77773619410453	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION
6	Up	0.372960388093911	0.778111255288661	GOBP_MITOTIC_CHROMOSOME_CONDENSATION
6	Up	0.373361767672316	0.778423319602463	GOBP_NEUTROPHIL_MEDIATED_CYTOTOXICITY
44	Down	0.373409531608417	0.778423319602463	GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY
8	Down	0.373714408966842	0.778680837730045	GOBP_LATERAL_MESODERM_DEVELOPMENT
86	Down	0.373832728523468	0.778680837730045	GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS
47	Down	0.374266704564339	0.778875781873677	GOBP_MEMORY
6	Up	0.374304694509593	0.778875781873677	GOBP_POSITIVE_REGULATION_OF_TORC2_SIGNALING
8	Up	0.374375929020674	0.778875781873677	GOBP_RESPONSE_TO_FOLLICLE_STIMULATING_HORMONE
70	Down	0.375511753108882	0.780659881411364	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION
6	Down	0.375533904854418	0.780659881411364	GOBP_TRANSPORT_OF_VIRUS
36	Down	0.375959597124407	0.78070034532197	GOBP_MESENCHYME_MORPHOGENESIS
5	Up	0.376004033931285	0.78070034532197	GOBP_POSITIVE_REGULATION_OF_RECEPTOR_CLUSTERING
5	Up	0.376004033931285	0.78070034532197	GOBP_REGULATION_OF_RECEPTOR_CLUSTERING
25	Up	0.376933127969478	0.782020250327634	GOBP_GLYCEROLIPID_CATABOLIC_PROCESS
8	Up	0.376981597723345	0.782020250327634	GOBP_REGULATION_OF_LAMELLIPODIUM_MORPHOGENESIS
120	Down	0.377091157845113	0.782020250327634	GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION
8	Down	0.377350017988954	0.782235689840209	GOBP_LONG_CHAIN_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS
29	Down	0.377933075882977	0.782235689840209	GOBP_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS
44	Up	0.378081451636085	0.782235689840209	GOBP_ORGANIC_CATION_TRANSPORT
9	Up	0.378336903310048	0.782235689840209	GOBP_REGULATION_OF_SYNAPTIC_VESICLE_CYCLE
6	Up	0.378425251740591	0.782235689840209	GOBP_GLUTAMATE_BIOSYNTHETIC_PROCESS
18	Down	0.378486457630326	0.782235689840209	GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY
41	Down	0.378494097588896	0.782235689840209	GOBP_BONE_MORPHOGENESIS
6	Down	0.37854969404428	0.782235689840209	GOBP_G_PROTEIN_COUPLED_RECEPTOR_INTERNALIZATION
6	Down	0.37854969404428	0.782235689840209	GOBP_NEGATIVE_ADAPTATION_OF_SIGNALING_PATHWAY
31	Up	0.379126419035811	0.783116057126037	GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE
8	Up	0.379547295794368	0.783277227582651	GOBP_PROTEIN_LOCALIZATION_TO_CILIARY_TRANSITION_ZONE
11	Up	0.379591588882505	0.783277227582651	GOBP_POSITIVE_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION
8	Down	0.379656597321666	0.783277227582651	GOBP_PURINE_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS
21	Up	0.380089204777624	0.783858570329093	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MIGRATION
71	Down	0.380903356542885	0.784512096816224	GOBP_NUCLEUS_ORGANIZATION
10	Down	0.380951132274165	0.784512096816224	GOBP_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT
22	Up	0.381137559040631	0.784512096816224	GOBP_OOCYTE_DIFFERENTIATION
23	Up	0.381390284041718	0.784512096816224	GOBP_REGULATION_OF_AMINO_ACID_TRANSPORT
141	Down	0.381409239240397	0.784512096816224	GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY
49	Down	0.381605684936926	0.784512096816224	GOBP_REGULATION_OF_ERBB_SIGNALING_PATHWAY
20	Down	0.381677960515732	0.784512096816224	GOBP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION
335	Down	0.381892247978977	0.784512096816224	GOBP_CELL_JUNCTION_ORGANIZATION
7	Up	0.38198467151497	0.784512096816224	GOBP_REGULATION_OF_RNA_POLYMERASE_II_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY
5	Down	0.382005153276742	0.784512096816224	GOBP_NOSE_DEVELOPMENT
5	Down	0.382306546537657	0.784512096816224	GOBP_RESPONSE_TO_BLUE_LIGHT
33	Down	0.382326035178769	0.784512096816224	GOBP_VENTRICULAR_SEPTUM_DEVELOPMENT
7	Down	0.38252940719796	0.784512096816224	GOBP_PROTEIN_DEGLYCOSYLATION
7	Down	0.38252940719796	0.784512096816224	GOBP_PROTEIN_DEMANNOSYLATION
8	Down	0.382833823997722	0.784512096816224	GOBP_POSITIVE_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS
23	Down	0.383350867862739	0.784512096816224	GOBP_BASEMENT_MEMBRANE_ORGANIZATION
10	Down	0.383538870039878	0.784512096816224	GOBP_MICROGLIA_DIFFERENTIATION
8	Up	0.383615804626669	0.784512096816224	GOBP_REGULATION_OF_JUN_KINASE_ACTIVITY
8	Down	0.383686861869383	0.784512096816224	GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION
23	Up	0.38385353035481	0.784512096816224	GOBP_OVULATION_CYCLE_PROCESS
10	Up	0.383906991291961	0.784512096816224	GOBP_NEURON_PROJECTION_EXTENSION_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE
20	Up	0.383917911202279	0.784512096816224	GOBP_MOTILE_CILIUM_ASSEMBLY
7	Up	0.383949505244612	0.784512096816224	GOBP_INTERLEUKIN_4_MEDIATED_SIGNALING_PATHWAY
8	Down	0.384029011795358	0.784512096816224	GOBP_NEGATIVE_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING
18	Down	0.384377058278397	0.78491456655121	GOBP_REGULATION_OF_EPIDERMIS_DEVELOPMENT
5	Up	0.385080678792002	0.78589300651401	GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_OXIDATION
14	Up	0.385285332950565	0.78589300651401	GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS
6	Down	0.385309867346103	0.78589300651401	GOBP_PROTEIN_TARGETING_TO_PEROXISOME
28	Down	0.38589379161569	0.786709539288209	GOBP_NEGATIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS
15	Down	0.386012954624771	0.786709539288209	GOBP_POSITIVE_REGULATION_OF_NEUTROPHIL_MIGRATION
100	Down	0.386638287990858	0.787362717807172	GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION
10	Up	0.387013769257299	0.787362717807172	GOBP_NUCLEOBASE_BIOSYNTHETIC_PROCESS
30	Down	0.387298701133778	0.787362717807172	GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY
11	Up	0.387303235381716	0.787362717807172	GOBP_REGULATION_OF_CHROMATIN_ORGANIZATION
5	Down	0.38734175654607	0.787362717807172	GOBP_ALPHA_LINOLENIC_ACID_METABOLIC_PROCESS
74	Down	0.387742395072021	0.787362717807172	GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS
9	Down	0.387849327628855	0.787362717807172	GOBP_POSITIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE
5	Down	0.387931446265343	0.787362717807172	GOBP_CELL_ADHESION_INVOLVED_IN_HEART_MORPHOGENESIS
6	Down	0.388159100437163	0.787362717807172	GOBP_NUCLEOTIDE_EXCISION_REPAIR_DNA_GAP_FILLING
6	Down	0.388223001769104	0.787362717807172	GOBP_REGULATION_OF_CONNECTIVE_TISSUE_REPLACEMENT
20	Down	0.388429306248459	0.787362717807172	GOBP_REGULATION_OF_KIDNEY_DEVELOPMENT
6	Down	0.388679372204691	0.787362717807172	GOBP_POSITIVE_REGULATION_OF_MEMBRANE_DEPOLARIZATION
5	Down	0.388723964995667	0.787362717807172	GOBP_MESENCHYMAL_STEM_CELL_PROLIFERATION
5	Down	0.388723964995667	0.787362717807172	GOBP_POSITIVE_REGULATION_OF_MESENCHYMAL_STEM_CELL_PROLIFERATION
5	Down	0.388723964995667	0.787362717807172	GOBP_REGULATION_OF_MESENCHYMAL_STEM_CELL_PROLIFERATION
30	Down	0.388757501230172	0.787362717807172	GOBP_REGULATION_OF_TISSUE_REMODELING
16	Up	0.389171605499069	0.787894364541746	GOBP_FIBRINOLYSIS
5	Down	0.389669400223562	0.78859496610664	GOBP_POSITIVE_REGULATION_OF_GLUCONEOGENESIS
21	Down	0.39053678374852	0.789786351125863	GOBP_REGULATION_OF_HORMONE_METABOLIC_PROCESS
87	Down	0.390566051994908	0.789786351125863	GOBP_STEROL_METABOLIC_PROCESS
25	Up	0.390714009764209	0.789786351125863	GOBP_REGULATION_OF_PLATELET_ACTIVATION
20	Up	0.390921619460779	0.789898777736263	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS
154	Down	0.391397672033979	0.790200334718872	GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN
7	Down	0.391533977128213	0.790200334718872	GOBP_NEGATIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY
24	Up	0.391628457783268	0.790200334718872	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION
40	Down	0.392117426259933	0.790200334718872	GOBP_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS
9	Down	0.392512371045741	0.790200334718872	GOBP_RESPONSE_TO_STIMULUS_INVOLVED_IN_REGULATION_OF_MUSCLE_ADAPTATION
14	Down	0.393294538272991	0.790200334718872	GOBP_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT
84	Down	0.393370912836879	0.790200334718872	GOBP_RESPONSE_TO_CALCIUM_ION
12	Up	0.393434699881388	0.790200334718872	GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_MIGRATION
22	Down	0.393582646766972	0.790200334718872	GOBP_MACROMOLECULE_DEACYLATION
8	Down	0.393655409774759	0.790200334718872	GOBP_PLASMA_MEMBRANE_TO_ENDOSOME_TRANSPORT
7	Up	0.393753466064813	0.790200334718872	GOBP_SENSORY_PERCEPTION_OF_SMELL
5	Down	0.39378501020288	0.790200334718872	GOBP_NEGATIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION
8	Down	0.393820506360873	0.790200334718872	GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS
142	Down	0.393930210225921	0.790200334718872	GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION
6	Down	0.39393668910913	0.790200334718872	GOBP_NEGATIVE_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY
374	Down	0.394172779479655	0.790200334718872	GOBP_LYMPHOCYTE_ACTIVATION
21	Up	0.394405634650607	0.790200334718872	GOBP_CENTRIOLE_ASSEMBLY
34	Down	0.394635989150008	0.790200334718872	GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY
6	Up	0.394863149131291	0.790200334718872	GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION
30	Down	0.395575703865681	0.790200334718872	GOBP_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH
17	Down	0.395676371772927	0.790200334718872	GOBP_PTERIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS
11	Down	0.395752703181399	0.790200334718872	GOBP_TYPE_B_PANCREATIC_CELL_DIFFERENTIATION
8	Down	0.395872599934854	0.790200334718872	GOBP_TRAIL_ACTIVATED_APOPTOTIC_SIGNALING_PATHWAY
22	Down	0.395965078846756	0.790200334718872	GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION
14	Up	0.395997801884573	0.790200334718872	GOBP_HEMOGLOBIN_METABOLIC_PROCESS
14	Up	0.396054179283298	0.790200334718872	GOBP_POSITIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION
40	Up	0.396256668008875	0.790200334718872	GOBP_TUBE_CLOSURE
33	Down	0.396290432921253	0.790200334718872	GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS
24	Down	0.396413827648287	0.790200334718872	GOBP_CORTICAL_CYTOSKELETON_ORGANIZATION
22	Down	0.396515049711315	0.790200334718872	GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I
11	Up	0.39660283097356	0.790200334718872	GOBP_REGULATION_OF_PRESYNAPSE_ORGANIZATION
7	Down	0.397043474658755	0.790200334718872	GOBP_VITAMIN_K_METABOLIC_PROCESS
17	Down	0.397082500472212	0.790200334718872	GOBP_RESPONSE_TO_TESTOSTERONE
26	Up	0.397233466696768	0.790200334718872	GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS
15	Down	0.39724461580629	0.790200334718872	GOBP_RESPONSE_TO_LEAD_ION
91	Up	0.397294112082622	0.790200334718872	GOBP_REGULATED_EXOCYTOSIS
73	Down	0.397381264230989	0.790200334718872	GOBP_SPERMATID_DIFFERENTIATION
6	Down	0.397389351970664	0.790200334718872	GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY
10	Down	0.397648440145808	0.790200334718872	GOBP_C4_DICARBOXYLATE_TRANSPORT
8	Up	0.397854895773665	0.790200334718872	GOBP_BLEB_ASSEMBLY
14	Down	0.397953965360215	0.790200334718872	GOBP_VITAMIN_BIOSYNTHETIC_PROCESS
9	Up	0.398022276439355	0.790200334718872	GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT
66	Down	0.398157964965511	0.790200334718872	GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE
10	Down	0.398316587958712	0.790200334718872	GOBP_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY
193	Down	0.398514454032853	0.790200334718872	GOBP_REGULATION_OF_T_CELL_ACTIVATION
55	Down	0.39852077301482	0.790200334718872	GOBP_CHONDROCYTE_DIFFERENTIATION
23	Down	0.398610359941352	0.790200334718872	GOBP_TRICARBOXYLIC_ACID_CYCLE
12	Down	0.398652875485714	0.790200334718872	GOBP_SKELETAL_MUSCLE_ADAPTATION
14	Down	0.398844387143213	0.790200334718872	GOBP_PURINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS
9	Up	0.399068995538702	0.790200334718872	GOBP_NEGATIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY
6	Down	0.399166656448738	0.790200334718872	GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_DIFFERENTIATION
106	Down	0.39929190919125	0.790200334718872	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS
6	Down	0.399484489289769	0.790200334718872	GOBP_ENDOTHELIAL_CELL_MORPHOGENESIS
41	Down	0.399504247588855	0.790200334718872	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION
31	Down	0.399556941108655	0.790200334718872	GOBP_POSITIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS
5	Down	0.399585622405464	0.790200334718872	GOBP_MICROTUBULE_SEVERING
25	Down	0.399773113434317	0.790270395784763	GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION
9	Up	0.400115467418975	0.790646419838941	GOBP_NEGATIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE
15	Down	0.400295352507725	0.790701234124913	GOBP_CELL_VOLUME_HOMEOSTASIS
19	Down	0.400667900071592	0.790937845636681	GOBP_PURINE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORT
22	Down	0.400931692066394	0.790937845636681	GOBP_NEGATIVE_REGULATION_OF_MACROAUTOPHAGY
8	Down	0.400932617330405	0.790937845636681	GOBP_AROMATIC_AMINO_ACID_FAMILY_CATABOLIC_PROCESS
71	Down	0.40102390287717	0.790937845636681	GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY
10	Down	0.401329466034064	0.79106560483957	GOBP_POSITIVE_REGULATION_OF_PROTEIN_BINDING
17	Down	0.401508532476034	0.79106560483957	GOBP_REGULATION_OF_SUPEROXIDE_ANION_GENERATION
167	Down	0.401677356597751	0.79106560483957	GOBP_MESENCHYME_DEVELOPMENT
42	Down	0.401775516188836	0.79106560483957	GOBP_SUPEROXIDE_METABOLIC_PROCESS
8	Down	0.401849758856353	0.79106560483957	GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS
99	Down	0.402196007908116	0.791447426390942	GOBP_RESPONSE_TO_MECHANICAL_STIMULUS
110	Down	0.402506201627184	0.791758035524782	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS
56	Down	0.402910706020203	0.79209131967048	GOBP_REGULATION_OF_DNA_REPLICATION
118	Down	0.402980459728449	0.79209131967048	GOBP_CALCIUM_ION_HOMEOSTASIS
52	Down	0.403305431724489	0.792430370008382	GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS
5	Down	0.40350822982918	0.792529202729496	GOBP_ENDONUCLEOLYTIC_CLEAVAGE_OF_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA
8	Down	0.404147158564695	0.792541426436781	GOBP_RESPONSE_TO_INACTIVITY
18	Down	0.404576576242921	0.792541426436781	GOBP_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT
7	Down	0.40458824533474	0.792541426436781	GOBP_ATTACHMENT_OF_GPI_ANCHOR_TO_PROTEIN
19	Down	0.404605737970841	0.792541426436781	GOBP_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS
99	Down	0.404613352765599	0.792541426436781	GOBP_RESPONSE_TO_KETONE
88	Down	0.40472768627248	0.792541426436781	GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY
9	Up	0.404818585585727	0.792541426436781	GOBP_PROTOPORPHYRINOGEN_IX_BIOSYNTHETIC_PROCESS
10	Down	0.404885577573296	0.792541426436781	GOBP_MATURATION_OF_5_8S_RRNA
12	Up	0.40488695154698	0.792541426436781	GOBP_MOTOR_NEURON_AXON_GUIDANCE
16	Down	0.405271005425183	0.792994508732935	GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_HEAT
7	Up	0.405664482608276	0.793367099519157	GOBP_OSTEOBLAST_DEVELOPMENT
84	Down	0.405854564905481	0.793367099519157	GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY
12	Up	0.406057553178998	0.793367099519157	GOBP_MODULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL
9	Down	0.406168814913866	0.793367099519157	GOBP_CELLULAR_RESPONSE_TO_INSULIN_LIKE_GROWTH_FACTOR_STIMULUS
13	Down	0.406228364704968	0.793367099519157	GOBP_OSTEOBLAST_PROLIFERATION
7	Down	0.406538981627399	0.793367099519157	GOBP_MITOCHONDRIAL_RIBOSOME_ASSEMBLY
7	Up	0.4066838127695	0.793367099519157	GOBP_RESPONSE_TO_NITROSATIVE_STRESS
13	Down	0.406738211682769	0.793367099519157	GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_NUCLEUS
9	Down	0.406835351206187	0.793367099519157	GOBP_L_GLUTAMATE_IMPORT_ACROSS_PLASMA_MEMBRANE
19	Down	0.407031831158859	0.793452523080491	GOBP_BONE_RESORPTION
40	Up	0.407233001887221	0.793547023175061	GOBP_ACIDIC_AMINO_ACID_TRANSPORT
6	Up	0.407820900634701	0.794394760344281	GOBP_MANGANESE_ION_HOMEOSTASIS
7	Down	0.407974143060021	0.794395511983114	GOBP_POLARIZED_EPITHELIAL_CELL_DIFFERENTIATION
34	Down	0.408145650935652	0.794431815697597	GOBP_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS
65	Down	0.408740838546949	0.794921785113775	GOBP_CELL_CELL_JUNCTION_ASSEMBLY
19	Down	0.408984747535178	0.794921785113775	GOBP_ANGIOTENSIN_ACTIVATED_SIGNALING_PATHWAY
114	Down	0.40909381086474	0.794921785113775	GOBP_IMPORT_INTO_NUCLEUS
5	Down	0.409273394030216	0.794921785113775	GOBP_T_CELL_TOLERANCE_INDUCTION
8	Up	0.409571332073908	0.794921785113775	GOBP_GONADOTROPIN_SECRETION
21	Up	0.409637056256695	0.794921785113775	GOBP_ACUTE_PHASE_RESPONSE
25	Down	0.409688463280677	0.794921785113775	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS
41	Down	0.409708163723551	0.794921785113775	GOBP_MACROPHAGE_DIFFERENTIATION
9	Down	0.409970631825185	0.794921785113775	GOBP_ANIMAL_ORGAN_MATURATION
33	Down	0.410021538480989	0.794921785113775	GOBP_DIGESTIVE_SYSTEM_PROCESS
5	Up	0.410178203763277	0.794921785113775	GOBP_SKIN_MORPHOGENESIS
12	Up	0.410232870439704	0.794921785113775	GOBP_LAMELLIPODIUM_MORPHOGENESIS
30	Down	0.410492245932421	0.795127917298097	GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION
18	Down	0.410928090730301	0.795270435208049	GOBP_POSITIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT
7	Up	0.411300786475043	0.795270435208049	GOBP_LONG_CHAIN_FATTY_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE
54	Down	0.411331485345554	0.795270435208049	GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGY
6	Down	0.411554422234472	0.795270435208049	GOBP_SUBTELOMERIC_HETEROCHROMATIN_FORMATION
36	Down	0.411596155551542	0.795270435208049	GOBP_REGULATION_OF_NEUROTRANSMITTER_SECRETION
29	Down	0.411620888130757	0.795270435208049	GOBP_MITOCHONDRION_LOCALIZATION
17	Up	0.411732845168216	0.795270435208049	GOBP_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY
15	Down	0.41179002138635	0.795270435208049	GOBP_NADPLUS_METABOLIC_PROCESS
8	Down	0.412427066011548	0.79618602767552	GOBP_NEURONAL_ACTION_POTENTIAL
7	Up	0.412611114303971	0.79618602767552	GOBP_REGULATION_OF_STEM_CELL_DIVISION
