logFC	AveExpr	t	P.Value	adj.P.Val	B	GB_ACC	ID	UG_CLUSTER	DESCRIPTION	GENE_SYMBOL	display_label	deg_class
-0.476732042631013	-0.457113007024385	-4.12111998514407	0.00103873144450146	0.172996777492831	-0.573588860871845	AA857413	7550	Hs.655579	Transcribed locus, strongly similar to XP_001056747.1 similar to 40S ribosomal protein S27-like protein [Rattus norvegicus]	NA	AA857413	Not_significant
0.617514882446479	0.579786600818832	4.12109821667283	0.00103877555973816	0.172996777492831	-0.573626460727024	AA449837	4106	Hs.567619	Phosphatidic acid phosphatase type 2 domain containing 1B	PPAPDC1B	PPAPDC1B	Not_significant
-0.481504252843325	-0.469697390021254	-4.1196762007198	0.00104266552903848	0.172996777492831	-0.576794429166013	AA133191	1979	Hs.146602	Ubiquinol-cytochrome c reductase, complex III subunit VII, 9.5kDa	UQCRQ	UQCRQ	Not_significant
-0.566747086909215	-0.560541164456745	-4.13573589588353	0.00104890524796062	0.172996777492831	-0.576645719135406	T84762	13430	Hs.7089	Insulin induced gene 2	INSIG2	INSIG2	Not_significant
-0.544295818795014	-0.536517109513043	-4.12860139356876	0.00105501530227668	0.172996777492831	-0.58295244825468	AA496877	5742	Hs.125898	GNAS complex locus	GNAS	GNAS	Not_significant
-0.610853346386768	-0.601760743181219	-4.11758235944019	0.00110844234722449	0.179567660250368	-0.62253680043072	W45690	13857	Hs.431850	Mitogen-activated protein kinase 1	MAPK1	MAPK1	Not_significant
-0.445310496323884	-0.46329665128129	-4.07610672558852	0.00113417456065451	0.180563720084394	-0.651440404223663	AA628183	6377	Hs.522255	G kinase anchoring protein 1	GKAP1	GKAP1	Not_significant
0.694870128531969	0.679094941125889	4.07283649839886	0.00114144847591652	0.180563720084394	-0.657104156584707	R52038	12258	Hs.235368	Collagen, type V, alpha 3	COL5A3	COL5A3	Not_significant
-0.567991044672846	-0.552365519804117	-4.07958459965311	0.00117621807342216	0.183883581573468	-0.677164296781717	R85267	12703	Data not found		NA	R85267	Not_significant
-0.401505518286447	-0.390525848960407	-4.04957786252211	0.001194575957074	0.183883581573468	-0.697415901271166	H82273	9287	Hs.592737	MRNA; cDNA DKFZp686G22120 (from clone DKFZp686G22120)	NA	H82273	Not_significant
0.713525504077016	0.665416144347464	4.12177510661032	0.00120346238126321	0.183883581573468	-0.686899761498367	AI219690	7948	Hs.571168	Transcribed locus	NA	AI219690	Not_significant
-0.480947528546572	-0.512960139174689	-4.02966375184205	0.0012432065337944	0.187018608475732	-0.732641932260337	T64905	13213	Hs.643588	Paired-like homeodomain transcription factor 2	PITX2	PITX2	Not_significant
-0.355173216283876	-0.353389028776134	-4.02552195207098	0.0012521846730334	0.187018608475732	-0.739163427667231	AA416757	3122	Hs.443831	Programmed cell death 5	PDCD5	PDCD5	Not_significant
-0.40629637219832	-0.408841329630988	-4.01776617450336	0.00127135640833553	0.187018608475732	-0.752634550207335	R85941	12713	Hs.248785	1-acylglycerol-3-phosphate O-acyltransferase 3	AGPAT3	AGPAT3	Not_significant
