logFC	AveExpr	t	P.Value	adj.P.Val	B	GB_ACC	ID	UG_CLUSTER	DESCRIPTION	GENE_SYMBOL	display_label	deg_class
-0.457113007024385	-0.457113007024385	-4.14233869362218	0.00078594590731149	0.127057415750628	-0.357715620583654	AA857413	7550	Hs.655579	Transcribed locus, strongly similar to XP_001056747.1 similar to 40S ribosomal protein S27-like protein [Rattus norvegicus]	NA	AA857413	Not_significant
-0.511730081039487	-0.511730081039487	-4.14199341700349	0.000805678732241456	0.127057415750628	-0.376317964812407	AA025850	1336	Hs.21213	Myosin VA (heavy chain 12, myoxin)	MYO5A	MYO5A	Not_significant
-0.584485779665407	-0.584485779665407	-4.14762864572686	0.000815803853430225	0.127057415750628	-0.383785572096432	AA160507	2227	Hs.433845	Keratin 6A	KRT6A	KRT6A	Not_significant
-0.596498916496733	-0.596498916496733	-4.14663727642489	0.000817465591398132	0.127057415750628	-0.385624933976628	N32949	9909	Hs.592775	CDNA FLJ39585 fis, clone SKMUS2006633	NA	N32949	Not_significant
-0.504779242954308	-0.504779242954308	-4.12564297750785	0.000831457477814296	0.127057415750628	-0.405155183330064	R22625	11747	Hs.184298	Cyclin-dependent kinase 7 (MO15 homolog, Xenopus laevis, cdk-activating kinase)	CDK7	CDK7	Not_significant
0.545233082377897	0.545233082377897	4.11429608529872	0.000831552326792747	0.127057415750628	-0.409011784560464	R44752	12168	Data not found		NA	R44752	Not_significant
-0.407938348447426	-0.407938348447426	-4.10448621831864	0.000848718955387229	0.127411273906699	-0.427483781639158	AA057620	1673	Hs.306083	Chromosome 22 open reading frame 32	C22orf32	C22orf32	Not_significant
-0.405344556911079	-0.405344556911079	-4.10217258057905	0.000852819771798519	0.127411273906699	-0.431841295600898	AA670155	6572	Hs.471818	GPI-anchored membrane protein 1	GPIAP1	GPIAP1	Not_significant
-0.552312326187513	-0.552312326187513	-4.10354969163272	0.000887740786836811	0.129851410970921	-0.461164471490762	AA679454	6725	Hs.521535	Steroidogenic acute regulator	STAR	STAR	Not_significant
-0.363060116989185	-0.363060116989185	-4.08225936948888	0.000888956011455797	0.129851410970921	-0.46936030905063	AA775364	7334	Hs.400295	Ribosomal protein L30	RPL30	RPL30	Not_significant
-0.390525848960407	-0.390525848960407	-4.06673670340519	0.000918198256534776	0.129851410970921	-0.498624462118185	H82273	9287	Hs.592737	MRNA; cDNA DKFZp686G22120 (from clone DKFZp686G22120)	NA	H82273	Not_significant
-0.487174875151431	-0.487174875151431	-4.07306741617922	0.000924054332766054	0.129851410970921	-0.501159676455403	T66902	13232	Hs.186649	Hypothetical protein LOC54103	LOC54103	LOC54103	Not_significant
-0.369315524326987	-0.369315524326987	-4.05846016419325	0.000934186380655077	0.129851410970921	-0.51423392175978	N29791	9828	Hs.44277	Leucine rich repeat containing 39	LRRC39	LRRC39	Not_significant
-0.560541164456745	-0.560541164456745	-4.07927929980436	0.000938094704549466	0.129851410970921	-0.510200700562838	T84762	13430	Hs.7089	Insulin induced gene 2	INSIG2	INSIG2	Not_significant
0.597012772621504	0.597012772621504	4.05414581974618	0.00094263208914494	0.129851410970921	-0.522372375286897	H85890	9327	Hs.268939	Matrin 3	MATR3	MATR3	Not_significant
-0.453808155797197	-0.453808155797197	-4.05509023074382	0.000947168552618295	0.129851410970921	-0.525591367415104	AA410440	3051	Hs.153863	SMAD family member 6	SMAD6	SMAD6	Not_significant
-0.406008837020798	-0.406008837020797	-4.04381532160567	0.000963170593346876	0.129851410970921	-0.541864046693821	AA988798	7777	Hs.533732	Signal recognition particle 14kDa (homologous Alu RNA binding protein)	SRP14	SRP14	Not_significant
-0.533056557631142	-0.533056557631142	-4.06045058285751	0.000965725204305522	0.129851410970921	-0.538071232276393	R71400	12569	Hs.500013	DnaJ (Hsp40) homolog, subfamily B, member 12	DNAJB12	DNAJB12	Not_significant
-0.443256379557098	-0.443256379557098	-4.029443254937	0.000995395425140771	0.131485583098521	-0.571136417131755	N52605	10357	Hs.535731	Protein phosphatase 1, regulatory (inhibitor) subunit 2	PPP1R2	PPP1R2	Not_significant
-0.42832743419302	-0.42832743419302	-4.02650279128997	0.000998611685358924	0.131485583098521	-0.574543464530291	AA699725	6836	Hs.372082	Trinucleotide repeat containing 6B	TNRC6B	TNRC6B	Not_significant
-0.530764502560297	-0.530764502560297	-4.04027555809629	0.0010072151613229	0.131485583098521	-0.576049579571428	AA411387	3064	Hs.153322	Phospholipase C-like 1	PLCL1	PLCL1	Not_significant
-0.468647703528458	-0.468647703528458	-4.01324251541763	0.00104233746804954	0.134563516569149	-0.610728971983171	R92495	12807	Hs.591167	Distal-less homeobox 4	DLX4	DLX4	Not_significant
0.437841135836132	0.437841135836132	3.99355997503441	0.00106973809711079	0.134563516569149	-0.636773185492638	N62862	10619	Hs.283109	Component of oligomeric golgi complex 1	COG1	COG1	Not_significant
-0.393647778839297	-0.393647778839297	-3.99198718813289	0.00107325930002005	0.134563516569149	-0.63974567514387	AA677960	6672	Hs.230601	DnaJ (Hsp40) homolog, subfamily C, member 19	DNAJC19	DNAJC19	Not_significant
-0.417255446305602	-0.417255446305602	-3.99134048315027	0.00107471056162899	0.134563516569149	-0.640967953186471	AA454880	4377	Hs.480073	Heterogeneous nuclear ribonucleoprotein D (AU-rich element RNA binding protein 1, 37kDa)	HNRPD	HNRPD	Not_significant
-0.530109909450392	-0.530109909450392	-4.00694692316272	0.00108083145838674	0.134563516569149	-0.639574125756661	AA425821	3430	Hs.525527	RER1 retention in endoplasmic reticulum 1 homolog (S. cerevisiae)	RER1	RER1	Not_significant
-0.432055945121217	-0.432055945121217	-3.97676322468853	0.00110860886037114	0.136755548041746	-0.668956483149929	H19203	8489	Hs.523302	Peroxiredoxin 3	PRDX3	PRDX3	Not_significant
-0.528043863700307	-0.528043863700307	-4.03536532835909	0.00113744548232245	0.138861420214855	-0.664902410158405	AA133554	1992	Hs.155651	Forkhead box A2	FOXA2	FOXA2	Not_significant
-0.41854800899862	-0.41854800899862	-4.01315521718749	0.00115683317498268	0.138861420214855	-0.684578070280216	AA733203	7259	Hs.604479	Hexosaminidase A (alpha polypeptide)	HEXA	HEXA	Not_significant
-0.335628258186278	-0.335628258186278	-3.95421379113445	0.00116144088498329	0.138861420214855	-0.711173207924214	AA864479	7567	Hs.422990	Proteasome (prosome, macropain) subunit, beta type, 5	PSMB5	PSMB5	Not_significant
-0.349820857339366	-0.349820857339366	-3.9519348867978	0.00116698947525499	0.138861420214855	-0.715484729330011	AA625574	6263	Hs.356766	Chromosome 20 open reading frame 199	C20orf199	C20orf199	Not_significant
-0.402208972287661	-0.402208972287661	-3.9426049912618	0.00118998625532501	0.139278351562388	-0.733138744895445	R38540	11991	Data not found		NA	R38540	Not_significant
-0.323014701816148	-0.323014701816148	-3.94211360714835	0.0011912100572419	0.139278351562388	-0.734068652737933	AA701289	6904	Hs.175322	CDNA FLJ34165 fis, clone FCBBF3014770	NA	AA701289	Not_significant
-0.601760743181219	-0.601760743181219	-3.94812196971509	0.0012302049358752	0.141853899004467	-0.755319053383295	W45690	13857	Hs.431850	Mitogen-activated protein kinase 1	MAPK1	MAPK1	Not_significant
-0.428212875217415	-0.428212875217415	-3.92620786804159	0.00123433780927582	0.141853899004467	-0.765837624703474	R44927	12178	Data not found		NA	R44927	Not_significant
-0.415553410600302	-0.415553410600302	-3.88912622376161	0.00133092026840974	0.151657236686757	-0.83440481928	AA878561	7624	Hs.5308	Ubiquitin A-52 residue ribosomal protein fusion product 1	UBA52	UBA52	Not_significant
-0.43248014461981	-0.43248014461981	-3.88498679719132	0.00135243648187019	0.151725657721424	-0.847575049590347	AA446864	3902	Hs.481704	Hypothetical protein FLJ20152	FLJ20152	FLJ20152	Not_significant
-0.47954269443046	-0.47954269443046	-3.89272302498595	0.00135408886855354	0.151725657721424	-0.845525031430108	AA495810	5675	Hs.23361	Ankyrin repeat and BTB (POZ) domain containing 2	ABTB2	ABTB2	Not_significant
-0.369190083493151	-0.369190083493151	-3.87331552592654	0.00137572926853396	0.152876493757914	-0.864365628271618	AA668301	6545	Hs.397609	Ribosomal protein S16	RPS16	RPS16	Not_significant
0.364785173414271	0.364785173414271	3.84612764695115	0.00145636983209959	0.158596451128797	-0.915906797728585	AI347578	8081	Hs.124015	Hydroxyacylglutathione hydrolase-like	HAGHL	HAGHL	Not_significant
-0.447315981034727	-0.447315981034727	-3.85294493284162	0.00145693005527898	0.158596451128797	-0.913539172083218	AI318565	8072	Hs.233952	Proteasome (prosome, macropain) subunit, alpha type, 7	PSMA7	PSMA7	Not_significant
-0.374125412898453	-0.374125412898453	-3.84409459034947	0.00146258812583451	0.158596451128797	-0.919761946828714	AA191461	2369	Hs.239818	Phosphoinositide-3-kinase, catalytic, beta polypeptide	PIK3CB	PIK3CB	Not_significant
0.579786600818832	0.579786600818832	3.83304586527178	0.0014968525195204	0.16101343181977	-0.940715200989318	AA449837	4106	Hs.567619	Phosphatidic acid phosphatase type 2 domain containing 1B	PPAPDC1B	PPAPDC1B	Not_significant
0.595096049867364	0.595096049867364	3.82285105170857	0.00152918587491192	0.162949904377136	-0.960052382544356	AA732917	7242	Hs.521922	Zinc finger protein 707	ZNF707	ZNF707	Not_significant
-0.348064013410515	-0.348064013410515	-3.81977088021616	0.00153909250750381	0.162949904377136	-0.965895351683442	H73947	9175	Hs.654952	Polymerase (RNA) II (DNA directed) polypeptide J, 13.3kDa	POLR2J	POLR2J	Not_significant
-0.464467488270672	-0.464467488270672	-3.81641547413063	0.00158514583058966	0.163703969197963	-0.988333250665219	AA455000	4387	Hs.375217	Ring finger protein 31	RNF31	RNF31	Not_significant
-0.408886760876411	-0.40888676087641	-3.80423473132131	0.00159089938199411	0.163703969197963	-0.99575058990592	AA454813	4363	Hs.315177	Interferon-related developmental regulator 2	IFRD2	IFRD2	Not_significant
-0.403669740023836	-0.403669740023836	-3.80374343418544	0.00159169380020318	0.163703969197963	-0.996303108841296	AA009484	1171	Hs.110196	Cysteine-rich C-terminal 1	CRCT1	CRCT1	Not_significant
